Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      6.09     0.00        1     0.00     0.00  rangei_ (range.f:1157)
  0.00      6.09     0.00        1     0.00     0.02  read00_ (read00.f:3)
  0.00      6.09     0.00        1     0.00     0.00  ripmake_ (read02.f:19883)
  0.00      6.09     0.00        1     0.00     0.00  set_anatal_ (anatally.f:506)
  0.00      6.09     0.00        1     0.00     0.00  set_libcsmax_ (ggm08.f:1543)
  0.00      6.09     0.00        1     0.00     0.00  set_sangel_ (sangel.f:172)
  0.00      6.09     0.00        1     0.00     0.00  set_sumtal_ (sumtally.f:499)
  0.00      6.09     0.00        1     0.00     0.00  setbnk_ (read00.f:2213)
  0.00      6.09     0.00        1     0.00     0.00  setcg_ (marscg.f:573)
  0.00      6.09     0.00        1     0.00     0.00  setgg_ (ggs00.f:3)
  0.00      6.09     0.00        1     0.00     0.00  setmat_ (ggm02.f:3)
  0.00      6.09     0.00        1     0.00     0.00  setmd_ (ggm01.f:3)
  0.00      6.09     0.00        1     0.00     0.00  setpag_ (read00.f:11213)
  0.00      6.09     0.00        1     0.00     0.00  setpar_ (read00.f:2538)
  0.00      6.09     0.00        1     0.00     0.00  setresval_ (restart.f:727)
  0.00      6.09     0.00        1     0.00     0.00  setrnd_ (randmc.f:3)
  0.00      6.09     0.00        1     0.00     0.00  setrnd_restart_ (restart.f:673)
  0.00      6.09     0.00        1     0.00     0.00  setrnd_xorshift_ (randmc.f:139)
  0.00      6.09     0.00        1     0.00     0.00  settal_ (tallsm1.f:3)
  0.00      6.09     0.00        1     0.00     0.00  setxst_ (ggm02.f:1736)
  0.00      6.09     0.00        1     0.00     0.00  sourcecheck_ (errcheck.f:161)
  0.00      6.09     0.00        1     0.00     0.00  sours_ (read02.f:12569)
  0.00      6.09     0.00        1     0.00     0.00  sumcput_ (analyz.f:9075)
  0.00      6.09     0.00        1     0.00     0.00  sumout_ (analyz.f:2112)
  0.00      6.09     0.00        1     0.00     0.00  title_ (read02.f:25340)
  0.00      6.09     0.00        1     0.00     0.00  tregion_ (tallsm1.f:5115)
  0.00      6.09     0.00        1     0.00     0.01  txymesh_ (tallsm1.f:7417)
  0.00      6.09     0.00        1     0.00     0.00  volum_ (read02.f:9825)
Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  6.72      0.31     0.31 11518859     0.00     0.00  aintp_ (egs5.f:8270)
  6.07      0.59     0.28    16872     0.00     0.00  pnu_ (inclp.f:1497)
  4.99      0.82     0.23  2081570     0.00     0.00  dbvalu_ (atima01.f:2917)
  4.12      1.01     0.19  5787445     0.00     0.00  time_b_ (inclp.f:10170)
  3.47      1.17     0.16    17282     0.00     0.00  cluster_new_ (inclp.f:12953)
  3.15      1.32     0.15  1775664     0.00     0.00  deutv_ (inclp.f:1306)
  2.82      1.45     0.13   426680     0.00     0.00  nasa_ (getflt.f:4401)
  2.60      1.57     0.12  1775664     0.00     0.00  deutvr_ (inclp.f:1274)
  2.60      1.69     0.12   853360     0.00     0.00  bs_radius_ (kurotama0.f:188)
  2.60      1.81     0.12   105706     0.00     0.00  dcadre_ (egs5.f:9173)
  2.39      1.92     0.11  1496145     0.00     0.00  flinr_ (inclp.f:1125)
  2.17      2.02     0.10     6245     0.00     0.00  selecte_ (gem.f:1656)
  1.95      2.11     0.09  3453685     0.00     0.00  pe_ (gem.f:1806)
  1.95      2.20     0.09   464205     0.00     0.00  fsurf_ (ggs01.f:270)
  1.74      2.28     0.08   340520     0.00     0.00  sigrc_ (getflt.f:2896)
  1.52      2.35     0.07   913100     0.00     0.00  dsdarc_ (getflt.f:3493)
  1.52      2.42     0.07   204294     0.00     0.00  fmnuc_ (inclp.f:17409)
  1.30      2.48     0.06   846326     0.00     0.00  flin_ (inclp.f:1064)
  1.30      2.54     0.06   349726     0.00     0.00  new1_ (inclp.f:10375)
  1.30      2.60     0.06   307171     0.00     0.00  parfre_ (partrs.f:1155)
  1.30      2.66     0.06   269300     0.00     0.00  fcell_ (ggs01.f:793)
  1.30      2.72     0.06   832722     0.00     0.00  chkcll_ (ggs01.f:38)
  1.08      2.77     0.05   597071     0.00     0.00  aimp_ (celimp.f:3148)
  1.08      2.82     0.05   526086     0.00     0.00  __levdenmod_MOD_rho_levden (levdenmod.f:633)
  1.08      2.87     0.05   100010     0.00     0.00  __ggbankmod_MOD_init_ggbank (ggbankmod.f:25)
  1.08      2.92     0.05   100000     0.00     0.00  sors_ (sors.f:3)
  0.98      2.96     0.05 23083632     0.00     0.00  fm2_jcd_ (inclp.f:1326)
  0.87      3.00     0.04  5229432     0.00     0.00  __levdenmod_MOD_inuc1 (levdenmod.f:867)
  0.87      3.04     0.04  2122210     0.00     0.00  brmsfz_ (egs5.f:8869)
  0.87      3.08     0.04  1826200     0.00     0.00  bessel_ (getflt.f:3848)
  0.87      3.12     0.04  1536828     0.00     0.00  vloc_ (inclp.f:12427)
  0.87      3.16     0.04  1148690     0.00     0.00  derivwsax_ (inclp.f:964)
  0.87      3.20     0.04   564234     0.00     0.00  talls01_ (talls00.f:3)
  0.87      3.24     0.04    20092     0.00     0.00  gammag_ (gem.f:1013)
  0.87      3.28     0.04    15749     0.00     0.00  __levdat_MOD_levcall (gammod.f:740)
  0.65      3.31     0.03  4847882     0.00     0.00  unirn_ (utlnmtc.f:115)
  0.65      3.34     0.03   611617     0.00     0.00  ref_ (inclp.f:10759)
  0.65      3.37     0.03   564224     0.00     0.00  tdepstregevent_ (talls08.f:3961)
  0.65      3.40     0.03   558723     0.00     0.00  __ngsdatamod_MOD_bindeg (ngsdatamod.f:10253)
  0.65      3.43     0.03   463479     0.00     0.00  idcyc_ (getflt.f:1611)
  0.65      3.46     0.03   213340     0.00     0.00  kurotama0_ (kurotama0.f:2)
  0.65      3.49     0.03   208157     0.00     0.00  dichteeff_ (atima01.f:3620)
  0.65      3.52     0.03    97087     0.00     0.00  aprim_ (egs5.f:8523)
  0.65      3.55     0.03    95105     0.00     0.00  rpstop_ (atima01.f:6856)
  0.65      3.58     0.03    68281     0.00     0.00  dataup_ (dataup.f:3)
  0.65      3.61     0.03     9131     0.00     0.00  seldsd_ (getflt.f:3343)
  0.54      3.64     0.03   464216     0.00     0.00  analyz_ (analyz.f:3)
  0.43      3.66     0.02  4944661     0.00     0.00  rang_xorshift64_ (randmc.f:339)
  0.43      3.68     0.02  2497884     0.00     0.00  dintrv_ (atima01.f:4326)
  0.43      3.70     0.02  1753218     0.00     0.00  tregck_ (tallsm1.f:4356)
  0.43      3.72     0.02  1554464     0.00     0.00  bremfz_ (egs5.f:8762)
  0.43      3.74     0.02  1056322     0.00     0.00  derivmho_ (inclp.f:984)
  0.43      3.76     0.02  1041895     0.00     0.00  pairfz_ (egs5.f:10820)
  0.43      3.78     0.02   948094     0.00     0.00  lgeval_ (ggs00.f:3613)
  0.43      3.80     0.02   913100     0.00     0.00  syscrc_ (getflt.f:3699)
  0.43      3.82     0.02   887832     0.00     0.00  dens_ (inclp.f:1333)
  0.43      3.84     0.02   853360     0.00     0.00  sigpp_fit_ (kurotama0.f:321)
  0.43      3.86     0.02   522594     0.00     0.00  canfact1_ (gamlib.f:1756)
  0.43      3.88     0.02   522594     0.00     0.00  canfact2_ (gamlib.f:1783)
  0.43      3.90     0.02   451031     0.00     0.00  __ngsdatamod_MOD_energm (ngsdatamod.f:10325)
  0.43      3.92     0.02   416314     0.00     0.00  db2val_ (atima01.f:2777)
  0.43      3.94     0.02   388966     0.00     0.00  eijloc_ (inclp.f:12525)
  0.43      3.96     0.02   364204     0.00     0.00  getflt_ (getflt.f:3)
  0.43      3.98     0.02   364204     0.00     0.00  timtrs_ (partrs.f:4434)
  0.43      4.00     0.02   122956     0.00     0.00  bldblk_ (atima01.f:453)
  0.43      4.02     0.02    99763     0.00     0.00  findi_ (egs5.f:7230)
  0.43      4.04     0.02    51594     0.00     0.00  atima_ (range.f:1396)
  0.43      4.06     0.02    16978     0.00     0.00  xstneu_ (ggm04.f:3)
  0.43      4.08     0.02                             anatal_ptpointp_ (anatalpoint.f:130)
  0.43      4.10     0.02                             eijloc45_ (inclp.f:28231)
  0.22      4.11     0.01  4944661     0.00     0.00  rang_ (randmc.f:210)
  0.22      4.12     0.01  4847882     0.00     0.00  fltrn_ (utlnmtc.f:127)
  0.22      4.13     0.01  1293148     0.00     0.00  cputime_ (utl01.f:3)
  0.22      4.14     0.01  1097105     0.00     0.00  potent_ (inclp.f:11536)
  0.22      4.15     0.01  1045188     0.00     0.00  __levdenmod_MOD_a (levdenmod.f:610)
  0.22      4.16     0.01   887832     0.00     0.00  densr_ (inclp.f:1299)
  0.22      4.17     0.01   853360     0.00     0.00  radius_ (getflt.f:4727)
  0.22      4.18     0.01   853360     0.00     0.00  sigpn_fit_ (kurotama0.f:362)
  0.22      4.19     0.01   605175     0.00     0.00  jamana_ (jamana.f:35)
  0.22      4.20     0.01   590366     0.00     0.00  fnscale_ (inclp.f:9857)
  0.22      4.21     0.01   590366     0.00     0.00  sel_ (inclp.f:9929)
  0.22      4.22     0.01   590366     0.00     0.00  stot_ (inclp.f:9996)
  0.22      4.23     0.01   464205     0.00     0.00  gomdis_ (geocntl.f:138)
  0.22      4.24     0.01   464204     0.00     0.00  ggmsor_ (ggs02.f:3)
  0.22      4.25     0.01   391830     0.00     0.00  exprnf_ (utlnmtc.f:198)
  0.22      4.26     0.01   364204     0.00     0.00  dcyfl_ (getflt.f:1551)
  0.22      4.27     0.01   364204     0.00     0.00  partrs_ (partrs.f:3)
  0.22      4.28     0.01   364169     0.00     0.00  wtcutof_ (celimp.f:1431)
  0.22      4.29     0.01   286136     0.00     0.00  dedx_ (atima01.f:3133)
  0.22      4.30     0.01   269300     0.00     0.00  ggmnew_ (ggs02.f:875)
  0.22      4.31     0.01   252088     0.00     0.00  angl_ (ggs01.f:1373)
  0.22      4.32     0.01   231005     0.00     0.00  setsuf_ (ggs03.f:212)
  0.22      4.33     0.01   217638     0.00     0.00  loren_ (inclp.f:10554)
  0.22      4.34     0.01   208157     0.00     0.00  bethek_ (atima01.f:323)
  0.22      4.35     0.01   208157     0.00     0.00  bf4_ (atima01.f:407)
  0.22      4.36     0.01   193284     0.00     0.00  integ_ (inclp.f:1004)
  0.22      4.37     0.01   124732     0.00     0.00  jamsighh_ (jamcross.f:7528)
  0.22      4.38     0.01   122156     0.00     0.00  __dedx_file_MOD_get_dedx_kfcode (dedx_file.f:94)
  0.22      4.39     0.01   102817     0.00     0.00  xsif_ (egs5.f:13930)
  0.22      4.40     0.01    97087     0.00     0.00  brmsdz_ (egs5.f:8848)
  0.22      4.41     0.01    95105     0.00     0.00  sezi_ (atima01.f:7325)
  0.22      4.42     0.01    68281     0.00     0.00  nreac_ (nreac.f:3)
  0.22      4.43     0.01    51049     0.00     0.00  rainge_ (range.f:243)
  0.22      4.44     0.01    45084     0.00     0.00  egs2phits_ (egs2phits.f:4)
  0.22      4.45     0.01    30539     0.00     0.00  factrb_ (atima01.f:4777)
  0.22      4.46     0.01    21887     0.00     0.00  egs5integ_ (egs5.f:7917)
  0.22      4.47     0.01    16588     0.00     0.00  nevap_ (nevap.f:3)
  0.22      4.48     0.01    15003     0.00     0.00  knots_ (atima01.f:6056)
  0.22      4.49     0.01    13847     0.00     0.00  gemexec_ (gem.f:66)
  0.22      4.50     0.01    12385     0.00     0.00  aecsvt_ (inclp.f:11076)
  0.22      4.51     0.01    11968     0.00     0.00  jamsave_ (jamcoll.f:2550)
  0.22      4.52     0.01     2996     0.00     0.00  jamevt_ (jam.f:82)
  0.22      4.53     0.01     2996     0.00     0.00  jaminbm_ (jam.f:1283)
  0.22      4.54     0.01      270     0.00     0.00  unstclst_ (inclp.f:16762)
  0.22      4.55     0.01      171     0.00     0.00  therdec_ (gamlib.f:1298)
  0.22      4.56     0.01       11     0.00     0.00  wtext_ (a-wtext.f:3070)
  0.22      4.57     0.01        4     0.00     0.00  expung_ (ggm02.f:2945)
  0.22      4.58     0.01        2     0.01     0.01  dcsstor_ (egs5.f:6279)
  0.22      4.59     0.01        2     0.01     0.01  elinit_ (egs5.f:6833)
  0.22      4.60     0.01        1     0.01     3.94  ovly12_ (ovly12.f:3)
  0.22      4.61     0.01                             tenp_ (isodat.f:1057)
  0.11      4.61     0.01        1     0.01     0.01  sumout_ (analyz.f:2112)
  0.00      4.61     0.00  1828489     0.00     0.00  rn_ (unix90.f:93)
  0.00      4.61     0.00   633946     0.00     0.00  ibryf_ (utl02.f:90)
  0.00      4.61     0.00   590366     0.00     0.00  spro_ (inclp.f:10037)
  0.00      4.61     0.00   564234     0.00     0.00  __talmod_MOD_get_tr_head_pointer (talmod.f:22)
  0.00      4.61     0.00   562933     0.00     0.00  jamcomp_ (jam.f:3639)
  0.00      4.61     0.00   464205     0.00     0.00  ggmdis_ (ggs02.f:804)
  0.00      4.61     0.00   464204     0.00     0.00  gomsor_ (geocntl.f:3)
  0.00      4.61     0.00   426680     0.00     0.00  fn_a0_ (kurotama0.f:269)
  0.00      4.61     0.00   364204     0.00     0.00  egs5init2_ (egs5init2.f:4)
  0.00      4.61     0.00   364169     0.00     0.00  celimp_ (celimp.f:1162)
  0.00      4.61     0.00   364169     0.00     0.00  fclsta_ (celimp.f:1793)
  0.00      4.61     0.00   364169     0.00     0.00  splitng_ (celimp.f:3)
  0.00      4.61     0.00   364169     0.00     0.00  update_ (update.f:3)
  0.00      4.61     0.00   364169     0.00     0.00  wwindw_ (celimp.f:349)
  0.00      4.61     0.00   362026     0.00     0.00  ichgf_ (utl02.f:149)
  0.00      4.61     0.00   286136     0.00     0.00  dedxela_ (atima01.f:3454)
  0.00      4.61     0.00   272929     0.00     0.00  paire_ (gem.f:2266)
  0.00      4.61     0.00   269300     0.00     0.00  gomnew_ (geocntl.f:182)
  0.00      4.61     0.00   234013     0.00     0.00  rmtyp_ (utl02.f:3)
  0.00      4.61     0.00   233228     0.00     0.00  randomset_ (egs5.f:5801)
  0.00      4.61     0.00   217378     0.00     0.00  bspvar_ (atima01.f:1056)
  0.00      4.61     0.00   213340     0.00     0.00  cutoff_m_ (kurotama0.f:421)
  0.00      4.61     0.00   213340     0.00     0.00  cutoff_p_ (kurotama0.f:403)
  0.00      4.61     0.00   213340     0.00     0.00  sighi_ (getflt.f:3925)
  0.00      4.61     0.00   208157     0.00     0.00  dl_lisoe_ (atima02.f:1)
  0.00      4.61     0.00   208157     0.00     0.00  dlamax_ (atima02.f:8663)
  0.00      4.61     0.00   208157     0.00     0.00  dlamin_ (atima02.f:66)
  0.00      4.61     0.00   206102     0.00     0.00  vcoul_ (gem.f:2362)
  0.00      4.61     0.00   197855     0.00     0.00  scoef_ (atima01.f:7166)
  0.00      4.61     0.00   134388     0.00     0.00  fcoulc_ (egs5.f:9857)
  0.00      4.61     0.00   124732     0.00     0.00  jamcpair_ (jamcross.f:7239)
  0.00      4.61     0.00   122956     0.00     0.00  bspder_ (atima01.f:692)
  0.00      4.61     0.00   122156     0.00     0.00  __dedx_file_MOD_get_kfcounts (dedx_file.f:78)
  0.00      4.61     0.00   122156     0.00     0.00  dedxver_ (atima01.f:3502)
  0.00      4.61     0.00   122156     0.00     0.00  dff_ (atima01.f:3591)
  0.00      4.61     0.00   122156     0.00     0.00  ffrange_ (atima01.f:1341)
  0.00      4.61     0.00   122156     0.00     0.00  frange_ (atima01.f:1327)
  0.00      4.61     0.00   118748     0.00     0.00  pymass_ (pyjet.f:6884)
  0.00      4.61     0.00   105706     0.00     0.00  qd_ (egs5.f:13075)
  0.00      4.61     0.00   100000     0.00     0.00  advijk_ (randmc.f:186)
  0.00      4.61     0.00   100000     0.00     0.00  advijk_xorshift64_ (randmc.f:297)
  0.00      4.61     0.00   100000     0.00     0.00  initsk_ (ggs01.f:3)
  0.00      4.61     0.00   100000     0.00     0.00  ionts_setup_ (kurbuc.f:3)
  0.00      4.61     0.00    94905     0.00     0.00  gomupr_ (geocntl.f:231)
  0.00      4.61     0.00    94422     0.00     0.00  approx_ (atima01.f:195)
  0.00      4.61     0.00    90643     0.00     0.00  brmsrz_ (egs5.f:8915)
  0.00      4.61     0.00    85392     0.00     0.00  fnkickr_ (jamhij.f:964)
  0.00      4.61     0.00    70051     0.00     0.00  pcheck_ (tallsm1.f:4124)
  0.00      4.61     0.00    68307     0.00     0.00  pseudpr_ (getflt.f:1649)
  0.00      4.61     0.00    68272     0.00     0.00  rcldol_ (ovly12.f:2012)
  0.00      4.61     0.00    67587     0.00     0.00  gomupp_ (geocntl.f:348)
  0.00      4.61     0.00    65362     0.00     0.00  jamcltyp_ (jamcoll.f:1060)
  0.00      4.61     0.00    62366     0.00     0.00  jamcbb_ (jamcross.f:568)
  0.00      4.61     0.00    62366     0.00     0.00  jamcross_ (jamcross.f:64)
  0.00      4.61     0.00    62366     0.00     0.00  jamxnn_ (jamcross.f:5225)
  0.00      4.61     0.00    60398     0.00     0.00  brmsrm_ (egs5.f:8898)
  0.00      4.61     0.00    60398     0.00     0.00  brmstm_ (egs5.f:8928)
  0.00      4.61     0.00    60398     0.00     0.00  spionb_ (egs5.f:13704)
  0.00      4.61     0.00    60276     0.00     0.00  dostg_ (gem.f:2013)
  0.00      4.61     0.00    59843     0.00     0.00  __levdenmod_MOD_getag (levdenmod.f:741)
  0.00      4.61     0.00    57624     0.00     0.00  fnkick_ (jamhij.f:951)
  0.00      4.61     0.00    57033     0.00     0.00  egstr_ (partrs.f:4606)
  0.00      4.61     0.00    56378     0.00     0.00  sigjam_ (jamin.f:1805)
  0.00      4.61     0.00    56360     0.00     0.00  spione_ (egs5.f:13781)
  0.00      4.61     0.00    56360     0.00     0.00  sptote_ (egs5.f:13801)
  0.00      4.61     0.00    51490     0.00     0.00  ecol_ (range.f:605)
  0.00      4.61     0.00    48200     0.00     0.00  g1e_ (egs5.f:7482)
  0.00      4.61     0.00    44739     0.00     0.00  egs5efpl_ (egs5efpl.f:3)
  0.00      4.61     0.00    44592     0.00     0.00  egs5ede_ (egs5ede.f:2)
  0.00      4.61     0.00    43905     0.00     0.00  egs5ecoll_ (egs5ecoll.f:7)
  0.00      4.61     0.00    43123     0.00     0.00  egs5edxde_ (egs5edxde.f:4)
  0.00      4.61     0.00    38732     0.00     0.00  gaurn_ (utlnmtc.f:182)
  0.00      4.61     0.00    38687     0.00     0.00  qval_ (inclp.f:17474)
  0.00      4.61     0.00    34032     0.00     0.00  alini_ (egs5.f:8333)
  0.00      4.61     0.00    32268     0.00     0.00  cfuns3_ (egs5.f:8970)
  0.00      4.61     0.00    31597     0.00     0.00  bvalue_ (atima01.f:1110)
  0.00      4.61     0.00    31597     0.00     0.00  interv_ (atima01.f:5889)
  0.00      4.61     0.00    30809     0.00     0.00  uphi_ (egs5.f:5683)
  0.00      4.61     0.00    30539     0.00     0.00  subbak_ (atima01.f:7617)
  0.00      4.61     0.00    30539     0.00     0.00  subfor_ (atima01.f:7660)
  0.00      4.61     0.00    29739     0.00     0.00  shiftb_ (atima01.f:7485)
